date,title,cPOS
2019.04.22,"{'24경기 하고 꼴찌 추락한 KIA, 절망인가 반등인가', '[초점]두산, 투타안정 1위 질주…KIA는 충격의 6연패', '최하위 KIA 반등 열쇠는 마운드', '[엠스플 이슈] ‘이틀 휴식 뒤 선발’ KIA 양승철 향한 우려의 시선', ""'6연패 ERA 9.41' KIA, 리그 최하위 꼴찌로 추락했다"", '‘KIA 6연패 통해본 연패의 역사’ KIA·롯데 16연패…삼미 18연패', '두산, KIA 격파... 원정 3연전 모두 승리', '6연패 수렁에 빠진 최하위 KIA `서울 6연전`…반등 할까', '기아타이거즈 류세미 치어리더, 상큼한 미소 돋보이는 비주얼 눈길', ""선발도 불펜도 와르르…KIA의 '끝없는 추락'"", ""<프로야구 주간 전망>'최하위' KIA, 심기일전해 반등할까"", ""6연패 했다고 흔들리면 안되는 KIA '육성모드', 포기하면 미래까지 잃는다"", '프로야구, 기아 타이거즈 서울 6연전 반전 노린다.', 'KIA 신인 양승철, 23일 LG전 첫 선발 등판…양현종 대신, 6연패 끊어야 하는 ...', 'LG 정찬헌·롯데 손승락·KIA 김윤동 1군 제외…흔들리는 엘롯기 뒷문', 'KIA, 충격의 6연패…최하위로 추락', '두산 홍상삼-KIA 최원준 등 5명 1군 엔트리 말소...0C 유원상 등록', '달라진 맥과이어, 꼴찌 KIA, 타격반전 SK...반전의 KBO리그'}",0
2019.04.23,"{'나지완 타이거즈 통산 최다 홈런 카운트다운', '프로야구 KIA, 임시 마무리 문경찬 낙점…양현종 25일 등판', ""'김민성 만루홈런' LG 9-2 대승, KIA 7연패 수렁"", ""'김민성 만루포' LG, KIA에 완승…두산 4연승 질주(종합)"", 'LG 김민성 이적 후 첫 그랜드슬램…KIA 7년만에 7연패 나락', 'LG 김민성, KIA 양승철 상대 시즌 2호 홈런 ‘그랜드슬램’', '[SC현장분석]LG 원투펀치 켈리 시즌 4승 보인다, KIA전 6이닝 2실점 호투', 'LG, KIA전 7점차로 대승! [MK포토]', '두산, 키움 꺾고 4연승…기아는 7연패 ‘수렁’', ""'노경은·임창용 난자리'에 롯데-KIA, 불펜진 동반 휘청"", ""'흔들리는 마운드' 최하위 KIA, 7년 만에 7연패 늪"", 'KIA 타이거즈, 악몽에서 벗어날까?', 'KIA, 2군서 타격감 좋은 황윤호 등록…6연패 탈출 동력될까', ""[포토] KIA 양승철 '두번의 만루위기를 못 넘어'"", '‘백약이 무효’ KIA…7년 만에 7연패', ""[포토] 쌍둥이군단 'KIA 잡고 2연승 질주'"", '[프로야구]KIA타이거즈 6연패 최하위, 서울 6연전 성난 팬심 달래줄까?', ""[사진]'7연패 어두운 표정의 KIA 타이거즈'"", '[포토] 어두운 표정의 KIA 김기태 감독', '‘야구 빼고 올킬’ 더 우울한 최하위 KIA'}",0
2019.04.24,"{""프로야구 KIA, LG에 패배…7년 만에 '7연패 늪'"", ""[사진]'KIA, 7회 나온 첫 득점'"", '[포토] KIA 터너, 연패탈출을 위해!', ""KIA타이거즈-LG트윈스 경기 도중 난입한 검은 고양이 '시선집중'"", '마운드 약해진 KIA, 대안도 보이지 않는 7연패', 'KIA 윤석민 퓨처스 1이닝무실점', '연패에도 시선집중, KIA 전국구구단 자긍심 가져야', '이번에는 실책에 발목…KIA, 피하지 못한 8연패', '프로야구, KIA 타이거즈 8연패...프로야구 순위', '[포토] 마운드 내려가는 KIA 터너', '프로야구 LG트윈스와 KIA타이거즈의 경기를 중단하게 만든 의문의 손님', '[포토] 8연패 빠진 KIA 타이거즈', '총체적 난국에 운마저 외면한 KIA, 9년 만에 8연패', '한 달 만의 리턴매치, 터너 KIA 연패 탈출 이끌까', '화성시 발달장애 청소년 아르딤 타이거즈 창단', 'LG, KIA 완파하고 3연승…0C 이원재 2홈런 작렬(종합)', ""[사진]KIA, '충격의 8연패'"", '추락하는 KIA, 터너가 날개 될까', '대책없는 KIA, 9년 만에 8연패 수렁…LG에 3-10완패'}",0
2019.04.25,"{""기아타이거즈 치어리더 출신 김맑음, 고등학생 같은 비주얼 드러내…'탈락 아..."", '키움 히어로즈, 26일 고척 KIA전 배우 손성윤 시구 초청', '[포토] LG-KIA 전 앞둔 잠실구장, 방수포 덮여진 그라운드', '최하위 추락 KIA, 싸늘한 팬심', '총체적 난국 KIA, 탈출구는 있나', '대책없는 KIA 8연패 수렁…SK, 선두 두산 1게임차 추격(종합)', ""[MD포토] KIA 치어리더 원민주 '쭉뻗은 완벽 몸매'"", '‘KIA 8연패’ 고개 숙인 양현종, 연패 사슬 끊나', ""'특정팀 전패의 악몽'…삼성·kt·KIA의 이유 있는 하위권 추락"", '[포토] 잠실 LG-KIA 경기, 우천으로 취소', ""[MD포토] KIA 치어리더 '머릿결 휘날리며 섹시미 뿜뿜'"", ""[MD포토] KIA 치어리더 류세미 '우아한 라비앙로즈'"", '""야구 경기 중단됐는데 관객들 환호"" 어제자 잠실구장 기아vs엘지 경기에 난입...', ""'볼·볼·볼' KIA, LG보다 시즌 20경기 더 치른다"", '25일 잠실 LG-KIA, 우천취소…26일 KIA 선발 양현종', '우천 취소로 한숨 돌린 KIA, ‘난적’ 키움 상대 연패 끊을까', ""[MD포토] KIA 치어리더 '굴곡진 S라인 몸매'"", 'LG, KIA 추격에도 3연승 승승장구', '전국에 빗줄기 서울 잠실날씨 관심 고조... 8연패 늪에 빠진 기아 ""쉬어가고 ...', '25일 프로야구 잠실 LG-KIA·수원 KT-0C 경기 우천취소', 'KIA, 9년 만에 8연패…일부 팬들은 야유', '잠실 KIA-LG, 대전 롯데-한화, 수원 0C-kt전 우천 취소', '[야구전광판] KIA 9년 만에 8연패 수렁, 키움은 두산 5연승 저지', '8연패 수렁 KIA, 더 심각한건 투구수…이대로 가다간', ""[2019 프로야구 순위] KIA타이거즈 꼴찌, KBO 흥행 '적신호'"", ""[MD포토] KIA 치어리더 '요염한 몸짓'"", '8연패 KIA, 반가운 비···우천취소로 한숨 돌렸다', '꼴찌 KIA, 8연패 탈출구 안보이네...'}",0
2019.04.26,"{""[사진]KIA 전상현,'삼자범퇴 피칭'"", '9연패 빠진 김기태 감독과 기아 [경향포토]', ""양현종마저…KIA 연속 8실점 이상 '9연패'(종합)"", ""[사진]9연패 KIA 타이거즈,'죄송합니다'"", ""'무기력한 투타' KIA, 3226일 만에 9연패 수렁…키움 3연승 질주"", '‘아르딤 타이거즈’의 창단식 진행', 'KIA 선발 김기훈, 26일 키움전 불펜 등판…""텀이 길어져서""', '위기의 KIA 타이거즈, 호랑이 군단을 바라보는 야구 전문가의 전망은?', 'KIA 타이거즈 `무릎 꿇고 스트레칭` [MK포토]', ""[SC현장분석]키움 이승호, KIA전 매 이닝 위기 극복하고 6이닝 2실점 'QS'"", ""기아타이거즈 양현종 연봉 얼마길래? 프로야구 서수 연봉 순위에서 '역대급'...."", ""'이승호 2승' 키움, KIA 꺾고 3연승···SK 5연승(종합)"", '이일화, 27일 키움-KIA전 시구…정원삼 데이', ""믿었던 양현종마저…'최악 부진' KIA, 시즌 9연패 위기"", ""[포토] KIA '9연패 깊은 수렁으로'"", ""[사진]KIA 치어리더,'섹시하게'"", '9연패까지 빠진 KIA[포토]', '‘멕시코진출’ 전 KIA 김진우, 7이닝 1실점 첫승...MVP까지', ""[사진]KIA 전상현,'당찬 신인의 힘찬 투구'""}",0
2019.04.27,"{'무뎌진 호랑이 발톱…‘9연패’ KIA, 득점권마다 ‘침묵’', '양현종도 에이스 몫 하지 못한 KIA, 젊은 선수들에 기대해야 [천일평의 야구장...', ""[스포츠타임 시선] '총체적 난국' KIA 9연패, 승률 3할 붕괴 위기"", ""키움, 27일 고척 KIA전 '정원삼 데이' 지정… 배우 이일화 시구"", ""두산 린드블럼 '친정' 롯데에 4연승…KIA 9연패 탈출"", ""[스포츠타임 현장] '9G 연속 8실점 이상' KIA, 양현종도 못 푼 숙제"", ""[스포츠타임 현장] '연패에 웃음기 싹' KIA, 무거운 분위기 속 훈련"", '키움 브리검, KIA전 5⅔이닝 1자책…3승 요건', '윌랜드의 7이닝 역투, KIA 9연패 탈출 발판 마련했다 [오!쎈人]', ""'7이닝 4실점' KIA 윌랜드, 시즌 3승 달성 실패"", '하위타선이 쏘아 올린 불씨, KIA 연패 탈출 이끌다', ""[배지헌의 브러시백] '3연투 0' 키움, '승계주자 최소' SK가 KIA에 주는 교훈"", ""[야구전광판] '에이스' 양현종마저 무너졌다, KIA 악몽 같은 9연패"", ""[스포츠타임 현장] '9연패 탈출' KIA, 되찾은 발톱은 여전히 매서웠다"", '안치홍 9회 결승타·김주찬 쐐기타…KIA 9연패 탈출', ""'안치홍 9회 결승타' KIA, 키움에 재역전승…9연패 탈출"", '양현종 KIA 연패 못끊어, 프로야구 기아 타이거즈 9연패', ""'안치홍 결승타' 기아, 천신만고 끝 9연패 탈출"", '\'데뷔 첫 SV\' KIA 문경찬 ""등판 전부터 설레더라구요"" [★인터뷰]', '김기태 감독, KIA 타이거즈 키움 6-4 승...안치홍, 9연패 사슬 끊었다', '[엠스플 현장] ‘전상현-하준영-문경찬’ KIA 9연패 탈출의 또 다른 수확', '9연패 탈출한 KIA, KT와 공동 9위로…선두 SK 6연승 질주(종합)', '‘아쉬운 홈런 2방’ 윌랜드, 7이닝 4실점…KIA 4-4 팽팽 [오!쎈 체크]', '타이거즈, 3전 전승 ‘단독선두’', ""KIA '돈값' 못하는 베테랑, 샛별들 활약까지 가린다 [★현장]"", ""無주자에 고의4구-긴급 이닝 쪼개기... 정말 '이기고' 싶었던 KIA&#160[★현장..."", '결국은 ‘불펜싸움’ 경기 후반 희비 엇갈린 KIA-키움', 'KIA 나지완 선발 제외-박준태 9번 RF…키움 서건창 6번 DH [현장 S0S]', ""'김광현 4승' SK, KT 제압하고 6연승…KIA·0C·두산도 1승 챙겨"", '연패 속 KIA, 라인업 일부 조정…9번 우익수 박준태', '‘대박난 복권’ 이승호 “KIA는 꼭 이기고 싶어요”', '에이스 부진-베테랑 침묵, KIA 연패 누가 끊어내나'}",0
2019.04.28,"{""KIA, 하루 만에 또 '꼴찌'"", ""'16안타 13득점 폭발' 키움, KIA 꺾고 6연속 위닝시리즈"", '기아 첫안타 주인공은 안치홍[포토]', '기아전 역투펼치는 안우진[포토]', 'KIA 타이거즈 `키움에 8점차 대패` [MK포토]', '9연패 탈출한 김기태 감독 ""타이거즈 팬들께 너무 죄송하다""', '기아타이거즈 류세미 치어리더, 모래사장을 빛내는 미모', '실점 막기 위한 수비 조정…독이 된 KIA의 선택', '졌어도 타이거즈 영건은 소득, 베테랑 스타조는 침묵', '들쓸쓸히 퇴장하는 김선빈과 기아선수[포토]', '14안타 중 단타가 12개, 장타 결핍증 걸린 KIA', '[포토]8회말 등판한 기아 사이드암 박정수', '9연패 타이거즈의 기사회생, 팬 덕이라 말하는 안치홍', '“상황을 봐야죠” KIA 해즐베이커 거취는 여전히 미정', '[SC현장리뷰]2-0 →2-5→13-5, 키움 이틀만에 KIA 대파, 6연속 위닝성공', '[포토]7회말 등판한 기아 장지수'}",0
2019.04.29,"{'기아전 역투펼치는 안우진[포토]', '악순환에 갇힌 KIA, 문제도 답도 마운드', '[시민기자단] 지역을 대표하는 타이거즈 야구 역사관', ""KIA 이번주 목표 '꼴찌 탈출'… 베테랑이 선봉장 돼야"", '[포토]8회말 등판한 기아 사이드암 박정수', ""기아타이거즈 치어리더 출신 김맑음, 소멸할 듯 작은 얼굴 드러내…'황정음 생..."", '타고투저는 끝? KIA·롯데·한화, 우리만 타고투저 [오!쎈 테마]', '‘총체적 난국’ KIA, 탈꼴찌 성공할까', '[정재우의 오버타임] 9연패 벗어난 KIA, 희망의 싹 틔우려면?', '[포토]7회말 등판한 기아 장지수'}",0
2019.04.30,"{'KIA 윌랜드, 밝은안과21병원 3·4월 MVP 수상', '안치홍 첫 대포·터너 첫 승·첫 무실점... KIA가 만든 각종 1호들', '뻔한 흐름 0O, 롯데 연패탈출-KIA 오랜만에 완승-한화는 마운드 안정', ""[정오의 프리뷰] '10위' KIA-'4연패' 삼성 맞대결, 상승세 주인공은?"", ""'안치홍 만루포' KIA, 삼성 잡고 리그 8위로 올라서"", 'KIA 터너 6전7기? 삼성 백정현 5전6기? 목마른 첫 승 대결', '2루타 친 KIA 한승택', ""[SC핫포커스]더 이상 밀리면 안된다! KIA '버티기' 투수들이 필요하다"", '급수 달라진 박찬호의 등장, KIA 내야진 지각변동?', '건설 5년밖에 안 됐는데…기아챔피언스필드 기둥·벽면 균열', 'KIA, 꼴찌탈출 8위로 껑충', '0C 출신 외인타자 스크럭스, KIA S0S에 \'셀프 홍보\'…""내가 가서 팀 우승 돕고...', '선발 잘던지고 베테랑 터지고...KIA 첫 영봉 방정식 [오!쎈 현장분석]', ""[견제구] '위기' KIA 김기태-삼성 김한수, 누가 살아남을까"", '2019 프로야구 일정·중계 ""30(화) KT·LG, 0C·롯데, 두산·한화, 삼성·KIA...', ""[SC현장속보]'6전7기' KIA 터너 KBO리그 첫 승 눈앞, 삼성전 7이닝 무실점 쾌..."", ""'날개 없는 추락' 삼성, KIA전 0대8 영봉패로 5연패 빠져"", '수렁에 빠진 KIA타이거즈 탈출구가 안 보인다!', ""'퓨처스 맹타' 문선재 유재신 콜업...KIA 기동력 & 우타 보강[현장 S0S]"", '일화, 기아 타이거즈 등 국내 프로야구 4개 구단에 물품 후원', '홈플레이트 밟는 KIA 이명기', 'KIA 안치홍 야구 꿈나무 후원', '손 마주치는 KIA 배터리', '[스포츠타임 톡] \'첫승\' KIA 터너 ""공수 도움받아 수월한 경기 했다""', ""[SC현장속보]'기부천사' KIA 안치홍, 4회 그랜드슬램 작렬 '쾅!'"", ""KIA 속 시원한 '8점'차 완승… '8위' 도약"", '터너 첫승·안치홍 만루포 KIA, 삼성잡고 탈꼴찌', 'KIA ""이겼다""', '안치홍 만루홈런, 프로야구 KIA 타이거즈 삼성 8-0 승', 'KIA 안치홍 그랜드 슬램…터너는 7이닝 무실점으로 데뷔승', '주먹 불끈 쥔 KIA 터너', '[SC프리토크]김기태 KIA 감독 ""박찬호, 야구에 눈을 뜬 것 같다""', 'KIA 주간전망- KIA, 삼성전에 사활 건다', '[SC현장속보]삼성 백정현 머나먼 시즌 첫 승, KIA전 5이닝 7실점 부진', '역투하는 KIA 터너', '안타치는 KIA 최형우', '만루홈런 치는 KIA 안치홍', '8대 0으로 삼성 격파한 KIA', '추가 득점 KIA 김주찬'}",1
2019.05.01,"{""'6~8위' 한화-롯데-KIA, 반등 실마리는 결국 마운드"", ""[SC핫포커스]'대체불가' 최형우·'캡틴' 김주찬, KIA 반등의 키는 '베테랑'이..."", ""KIA '내일은 승리한다'[포토]"", '기아 오선우 1군 등록, 이범호 말소', ""KIA의 5월은 다를까… '베테랑 타격감 회복 기미' 희망적"", ""KIA 김기훈 또 휘청… '3이닝 7실점' 패"", 'KIA 이범호 말소-오선우 등록... 김기태 감독 ""수비 생각한 결정"" [★현장]', '삼성, KIA전 10대2 승리로 연패 탈출 성공', 'KIA 신인 외야수 오선우 1군 등록', 'KIA 김기훈 3이닝7실점 시즌 2패', 'KIA 김기훈, 최악의 투구...3이닝 7실점 머나먼 첫 승[오!쎈 현장]', '씁쓸했던 4월의 KIA, 희망 더 남은 5월의 KIA', 'KIA 윌랜드, 구단 지정병원으로부터 3, 4월 월간 MVP 선정', '경찰청? 상무? KIA 박찬호는 현역 가서 야구 눈 떴다', ""'강민호 결승 3점포' 삼성, KIA 꺾고 5연패 탈출"", 'KIA 타이거즈 안치홍, 야구 꿈나무 후원 위한 협약식 가져', '기아타이거즈 류세미 치어리더, 셀카 찍은 모습도 ‘예쁨가득’', '""DH 4명은 아닌 것 같다"" KIA 베테랑 황금분할 해체?', ""'어렵다 연승' KIA, 삼성에 10-2 패"", ""KIA 터너·롯데 레일리, 의미 있었던 '7이닝 역투+첫 승'"", 'KIA 윌랜드, 3·4월 구단 MVP 수상'}",1
2019.05.02,"{'‘1차지명 신인’ KIA 김기훈, 시즌 첫 1군 엔트리 말소', '[SC인&아웃]아픔먹고 성장중인 KIA 루키 김기훈 2군행, 김기태 감독 ""한 템포...', 'KIA 이명기, 롯데百 광주점 3·4월 MVP 수상', '양현종 첫승, 프로야구 KIA 삼성 8-1 승', ""기아타이거즈 치어리더 출신 김맑음, 러블리한 표정으로 한 컷…'복숭아 과즙..."", 'KIA 박찬호 디코이 플레이, 4월 마지막주 ADT캡스플레이', 'KIA 김기훈, 한 템포 쉬어간다…1군 말소', ""'금찌롱 딸바보' KIA 안치홍, 10년째 선행에도 '앞장'"", ""[SC현장속보]'에이스 부활' KIA 양현종 시즌 최고투, 삼성전 6이닝 1실점"", '두산 오재원, 17일 만에 1군 복귀…KIA 신인 김기훈 첫 2군행', ""'8연승' LG, SK와 공동 선두…KIA, 삼성 밀치고 8위로(종합)"", 'KIA, 이명기·박찬호, 3·4월 MVP 수상', ""[SC현장분석]'에이스 부활' KIA 양현종, 앞선 6G보다 무엇이 달라졌을까"", 'KIA 김주찬, 개인 통산 1800안타 고지... KBO 통산 14호', ""'6이닝 1실점' 양현종이 돌아왔다…1회 5득점 KIA, 삼성 대파"", '[스포츠타임 톡] KIA 김기태 감독 ""양현종다운 투구를 했다""', ""'대승 후 필패' 삼성, KIA전 1대8 완패로 루징 시리즈"", '[SC인터뷰]KIA \'임시 소방수\' 문경찬 ""영혼까지 끌어 모아서 던지겠다""', '롯데-삼성-KIA-KT 3할대 승률추락, 어쩌다 이 지경까지', '집념 돋보인 박찬호의 어퍼컷 스윙, KIA 승리 만든 타격', '[SC인터뷰]\'포털 실검\' 장식한 KIA 육성선수 출신 오선우 ""2군서 이날만 기다...', '[SC인터뷰] \'차세대 에이스\' 이승호 ""긴장됐던 KIA전, 잘하고 싶은 마음 컸다...'}",1
2019.05.03,"{""'2회 빅이닝' KIA, 0C 3연승 저지"", '[야덕일지] 타이거즈는 어떻게 다시 약팀이 되었나', ""'쌍둥이 잡는 곰' 두산, LG 9연승 저지…KIA 7위 도약(종합)"", ""KIA 박찬호 3점홈런 '쾅'"", '한숨 돌린 KIA, 고비 만났다...상위팀과 지옥의 9연전', ""[야구전광판] '8연승' LG 공동 1위 도약, KIA 양현종 드디어 첫 승"", '0C 나성범, 무릎 다쳐 구급차 실려 병원행…KIA전 주루 도중 부상', '화이트 타이거즈, 도쿄올림픽 태권도 홍보 서포터즈 MOU', '0C다이노스 나성범, KIA전 주루 중 무릎 부상…병원 후송', ""[SC핫포커스]깨어난 '베테랑'X부활한 '원투펀치', KIA의 5월 희망요소 가득하...""}",1
